41,4.0,"""  A principal diferenca entre as visoes dos quatro grandes periodos da Filosofia e a forma de pensar. No entanto, que podemos perceber que a cada periodo esse modo e diferente uma das outras. Como por exemplo, na Idade Antiga predominou se uma explicacao mitologica do universo e da origem das principais significacoes da realidade. A forma de pensar mitologicamente explicava as principais questoes de existencia  humana da natureza e da sociedade. Ja no periodo da Idade Media  por exemplo, quebra se esse modo de pensar existente na Idade Antiga, introduzindo assim a ideia de que a criacao humana, da natureza, as explicacoes do mundo teve inicio atraves de Deus .E assim a forma de pensar decorre e muda nas diferentes epocas da Filosofia."
42,4.0,"""A principal diferenca encontra se no fato das visoes antiga e medieval serem baseadas em crencas fe onde o homem era visto como ser da natureza e ser de Deus onde se valoriza a contemplacao da natureza, e o trabalho era visto como um castigo divino enquanto que na visao moderna prevalece o homem razao, ele e considerado parte da natureza e o trabalho e visto como algo que dignifica o homem por isso, ele e capaz de dominar a natureza por meio do conhecimento para se tornar dono da natureza e de si mesmo."""
43,3.0,"""Nas idades antiga e medieval, a vida coletiva e publica tinha primazia, ao passo que nas idades moderna e contemporanea o que passa a ter primazia e a vida individual e privada."""
44,5.0,"""Para se fazer a diferenca entre os quatro grandes periodos da filosofia, devemos buscar a ideia basica de cada um deles: Idade Antiga: nesse periodo, predominou a ideia de que a natureza e senhora; agir e contemplacao e prevalece os principios e nao o fins. Os antigos eram fisio centrico. Idade Medieval: nesse periodo predominou a ideia de que Deus e Senhor; agir e contemplacao e prevalece os principios e nao os fins. Os medievais eram teocentricos. Â· Idade Moderna: nesse periodo predomina a ideia de que o homem e senhor; agir e fabricacao e prevalece os fins e nao os principios. Os modernos eram antropocentricos. Idade contemporanea: nao tem uma unica visao ou fundamento. Assim sendo, podemos dizer que a principal diferenca entre os grandes periodos da filosofia e o seguinte: A Idade Antiga e fisio centrica; a Medieval e teocentrica; a Moderna e antropocentrica e a contemporanea nao e se apoia em nenhum dos fundamentos supracitados."""
45,3.0,"A incidencia clara de uma ideia central em cada uma delas, havendo conceitos que diferem sobre o ser humano, sobre o conhecimento humano, sobre o trabalho, a politica, a etica e a historia em si."
46,4.0,"""A diferenca se da na ideia abordada por cada periodo historico, vejamos: Os antigos sao fisio centricos; focaram suas atencoes na natureza (a causa primeira de todas as coisas-arche) Os medievais sao teocentricos; centralidade em Deus como razao de tudo. E os modernos sao antropocentricos: centralidade no homem"
47,4.0,"Para que possamos entender com mais clareza essa questao e necessario tracarmos inicialmente um paralelo entre as visoes filosoficas e a partir dai determinarmos qual a principal diferenca existente entre ambas. Na filosofia antiga predominava uma visao fisio centrica da humanidade, ou seja, a natureza era o centro de tudo e o grande bem do mundo. O homem era um ser da natureza e deveria contempla-la. A felicidade so poderia ser conseguida no convivio como membro da comunidade politica, ou seja, no coletivo e nunca individualmente. No periodo medieval da filosofia o que predomina e uma visao teocentrica, ou seja, Deus e o centro e tudo gira ao seu redor, o homem e considerado uma criacao sua e deve contempla-lo. A igreja passou a ser a principal comunidade e o local onde deveria ser buscada a felicidade e a salvacao. Na filosofia moderna o que predomina e uma visao antropocentrica, ou seja, o homem como centro, como senhor de si, que passa a ter uma vida ativa, sendo o trabalho considerado o unico meio pelo qual pode se tornar mais humano e livre. O estado que e a nova organizacao social deve estar a servico dos individuos e a sociedade e apenas uma soma de individuos, ou seja, ha uma predominancia da vida individual e privada. Diante do exposto chegamos a conclusao que a diferenca principal, entre as visoes filosoficas estudadas, diz respeito a forma como cada uma ve o individuo, seu modo de pensar, agir, viver e sobre qual deve ser o seu papel na sociedade. Observamos tambem, que ha uma evolucao nessas visoes filosoficas, que transitam da coletividade da vida publica e da contemplacao, para uma visao mais individualizada, privada e mais ativa do homem."
48,4.0,"A principal diferenca entre as visoes dos quatro grandes periodos da Filosofia e a maneira de pensar, ver a realidade e a posicao do homem no mundo. Pois na Filosofia Antiga, tinha uma visao voltada para a natureza, afirmando que os seres humanos eram seres da natureza. Ja na Filosofia Medieval buscava explicacoes e provacao da existencia de Deus e da Imortalidade da alma, afirmando que a boa vida e obedecer as vontades de Deus, diferente da Filosofia Moderna, que pregavam o antropocentrismo, onde o homem era o detentor da razao, senhor de si, e nao mais Deus. Por fim a Filosofia Contemporanea visa um homem mais autonomo, buscando novos conhecimentos, onde o conhecimento vira teoria do conhecimento para gerar novas concepcoes do homem."
49,3.0,"""A principal diferenca entre os quatro grandes periodos da filosofia de acordo com alguns historiadores sao: _ Filosofia Antiga ""  que se caracteriza-se por tres fases que sao: *periodo pre-socratico ou cosmologico ""  caracteriza-se com a origem do mundo e das transformacoes naturais. *periodo socratico ou antropologico- caracteriza-se no homem como principal objeto de estudo da filosofia, as principais figuras desse periodo foram Socrates, Platao e Aristoteles. *periodo helenistico ou grego romano - caracteriza-se pela supremacia da fe crista sobretudo atraves de Santo Agostinho, nesse periodo deixa-se de acreditar em solucoes mais coletivas para a introducao da vida individual surgindo a partir dai uma nova etica e uma politica com novos conceitos. _Filosofia Medieval ""  caracteriza-se pelo modo de producao feudal, pela predominancia da Igreja Catolica, das Catedrais, das Universidades, da formacao gradual das linguas latinas e principalmente pela estreita relacao entre filosofia e religiao, ou melhor entre filosofia e teologia e ainda pela forte presenca de Aristoteles em todos os campos de pensamentos teoricos. _Filosofia Moderna ""  Caracteriza-se pela Renascenca sendo esse um dos periodos mais criativos da historia ocidental, em que acontece a reforma protestante, e cria-se a ciencia moderna, em que se formulam as utopias, em que se inaugura a ciencia politica e se rompe com o dominio ideologico da Igreja Romana, em que se da uma revolucao artisticas, a invencao da imprensa, descobertas maritimas e o nascimento do modo de producao capitalista. Nesse periodo o homem passa a figurar-se como sujeito do seu destino (antropocentrismo) atraves das ciencias, politicas, tecnicas, artes, arquitetura, navegacao, enfim... torna -se livre e dono do seu proprio destino. _Filosofia Contemporanea- compreende-se entre o espaco de tempo que vai da Revolucao Francesa ate os dias atuais. Portanto e importante salientar que somos parte dessa historia e o que acontece agora e responsabilidade nossa ,ou seja, de cada ser humano inserido neste contexto social."""
50,3.0,"""A diferenca de um determinado periodo e util para uma sistematizacao didatica, mas como toda caracterizacao, ao mesmo tempo em que da identidade e especificidade ao periodo, tambem serve para simplificar e reduzir um determinado pensamento ao periodo em que surge. Falar de caracterizacao do pensamento filosofico e uma forma de encobrimento das diversidades que existem, auxiliando assim na diferenciacao de cada periodo filosofico. Com tudo, a historia da filosofia e uma arbitraria de quem estabeleceu os pontos de ruptura para justificar as separacoes entre um periodo e outro"
51,3.0,""" ""Entende-se o que distingui as visoes dos quatro grandes periodos da filosofia sao os conceitos diferentes sobre o comportamento humano, do conhecimento do homem, da etica, da politica, levando em consideracao a maneira de pensar, agir e viver do homem"""
52,4.0,"""Para responder a esta questao, e necessario fazer um pequeno comentario do que representou cada um destes grandes periodos. Iniciamos, de forma cronologica, falando da Filosofia Moderna, neste periodo percebe-se uma preocupacao com a origem do mundo, um periodo em que o homem, passa a ser uma referencia, um objeto de estudo; A Filosofia Medieval, e um periodo muito a ligado a religiosidade, mas precisamente a Igreja Catolica, neste periodo a Igreja influenciou a tal ponto, que os filosofos da epoca buscaram uma racionalizacao da fe, a filosofia ficou vista como uma serva da Teologia, ja a Filosofia Moderna, pauta-se na busca por uma verdade absoluta, por esse motivo acontece a separacao da filosofia com a Igreja Catolica e como fruto disso a reforma protestante, ao individuo e necessario trabalhar e agir ativamente, para assim tornar-se possuidor da natureza. Resumidamente pode-se dizer que a Filosofia Antiga e Fisio centrica, a Filosofia Medieval e Teocentrica e a Filosofia Moderna e Antropocentrica. E a Filosofia Contemporanea, por sua vez, apresenta um projeto inacabado, algo que ainda vira chegar"""
53,5.0,"""No periodo da Filosofia Antiga, percebemos uma visao fisio centrica, onde o saber mais importante era o mito e a natureza (fisiologica). Na Filosofia Medieval, temos uma visao teocentrica, onde Deus e a Igreja Catolica estao no centro de todos os pensamentos (teologica). Na Filosofia Moderna, temos uma visao antropocentrica, ou seja, o homem era senhor de si e da natureza (antropologica). E a Filosofia Contemporanea e presente nos dias atuais, onde nao e necessario haver um unico fundamento, ou seja, a filosofia nos dias de hoje e um projeto inacabado."
54,3.0,""" A principal diferenca entre as visoes dos quatro grandes periodos da Filosofia concentra-se na visao que se tem do homem e sua relacao com o conhecimento, que se dava nos dois primeiros periodos de forma contemplativa, em que o homem e visto como um ser passivo, e nos dois ultimos como um ser ativo, buscando a razao de ser das coisas em seu entorno atraves da busca pelo conhecimento cientifico"
55,2.0,"Diversas maneiras foram discutidas de como o homem e visto no mundo e esta e uma das principais caracteristicas dos quatro grandes periodos, pois em todos era discutida a essencia da vida humana e qual o lugar do homem."
56,5.0,"""As diferencas se dao basicamente pelo periodo vivido pela humanidade, onde a Filosofia Antiga apresenta pensadores que iniciaram a indagacao a respeito da racionalidade do mundo e partiram em busca da compreensao de sua natureza, ou seja tinha uma visao fisio centrica. Esta busca reflete o processo social, politico e cultural por que passavam os gregos nesse periodo, e a Filosofia ganhou forca quando fortaleceu a superacao da interpretacao mitica rumo ao pensamento racional. A Filosofia Antiga vai perguntar sempre sobre o principio de todas as coisas e seu objeto de estudos e a totalidade da realidade e do ser. Utilizava como metodo a compreensao racional, isto quer dizer que, diferentemente das explicacoes miticas, os filosofos devem fundar suas pesquisas e argumentos sobre o raciocinio logico, buscando as causas dos fenomenos, fundamentando suas explicacoes na Razao. Nesse ponto o homem comeca a buscar a sua realizacao e felicidade, e o surgimento do cristianismo fortalece essa acao, mostrando que razao e religiao poderiam andar juntos. Ja a Filosofia Medieval foi um periodo em que houve diversos pensadores arabes, europeus e judeus. Uma das caracteristicas deste periodo era o dominio da Igreja Romana sobre a Europa, sagrando e coroando reis, , ou seja tinha uma visao teocentrica. Outro fator importante foi que a Filosofia medieval passou a ser lecionada nas escolas, ficando conhecida pelo nome de Escolastica. Durante a Idade Media, aconteceu um sincretismo entre as crencas religiosas e o conhecimento classico. Surge nesta epoca a teologia. Um dos temas mais discutidos por esta vertente filosofica e a prova da existencia de Deus e da alma. Era necessario comprovar a existencia do criador e do espirito humano imortal. Entre os assuntos encontrados na Filosofia medieval estao a hierarquia entre os seres existentes, dominio de papas e bispos sobre reis e baroes, separacao e diferenca entre espirito e corpo, fe e razao, Deus e homem. A Filosofia Moderna passou-se a delinear melhor os limites do estudo filosofico. Assim o homem comeca a duvidar da existencia de Deus e da existencia e imortalidade da alma, ou seja tinha uma visao antropocentrica. Do mesmo modo, os filosofos do inicio da modernidade ainda pareciam conceber suas teorias filosoficas ou como fornecendo algum tipo de fundamento para uma determinada concepcao cientifica, ou bem como preparar o terreno para a ciencia tomar seu rumo. gradualmente, contudo, a filosofia moderna foi deixando de se voltar ao objetivo de aumentar o conhecimento material, e de buscar a descoberta de novas verdades, pois isso e assunto para a ciencia, bem como de justificar as crencas religiosas racionalmente. A Filosofia do Contemporanea, ou seja, do seculo XX trouxe uma serie de desenvolvimentos teoricos contrarios ao que se refere a validade do conhecimento atraves de conceitos absolutas, isto e, afirmacoes universais ou leis gerais. As certezas decorrentes do pensamento classico foram derrubadas, embora permanecam como problemas sociais, economicos e cientificos, juntamente com formas novas de conflito e reivindicacoes concernentes a organizacao geopolitica e epistemica do sistema mundo contemporaneo. Entretanto, essa filosofia era demasiado diferente para que se possa fixar um padrao, que nao seja uma serie de tentativas de reformar, preservar ou alterar os limites antes concebidos. As formas e caminhos para estes empreendimentos sao diversos e distintos. Assim na filosofia atual tudo se torna mais precario, menos seguro e mais aberto. Uma crise que tudo parece ser possivel."
57,1.0,""" A principal diferenca entre as visoes e a respeito da evolucao do pensamento a cerca do individuo e de sua maneira de viver, pensar e agir, passando este a viver em torno de si mesmo de uma maneira bem, mas individualista."
58,1.0,"""De modo geral, a principal diferenca entre as visoes dos quatro grandes periodos da filosofia gira em torno da concepcao de individuo, sobre a "" visao de homem""de cada periodo, ou seja, em cada periodo o homem era "" visto"" de forma diferente nas discussoes filosoficas."""
59,4.0,"""A principal diferenca e a forma como se pensa em cada periodo, pois se pensa de acordo com o contexto historico em que se encontra. Ocorre um processo evolutivo do pensamento filosofico. A sociedade evolui e a Filosofia tambem."
60,5.0,""" ""Conceitos diferentes do ser humano, do conhecimento humano, do trabalho, da politica, da propria etica e da propria historia. Como por exemplo, na Idade antiga a ideia basica e a razao da natureza (PHYSIS), na Idade Media razao de Deus, na Idade Moderna razao do Homem e no periodo Contemporaneo, das "" varias vozes da razao""."""
61,4.0,"""FILOSOFIA ANTIGA: Em 479 a.C. com a vitoria dos gregos sobre os persas, consolida-se a democracia em Atenas. A ideia de """"homem"""" passa a ser identificada com a concepcao de "" cidadaos da polis"""". As preocupacoes e especulacoes filosoficas concentram-se, a partir desse momento, nao mais na relacao do homem com a natureza, como ocorria nos pre-socraticos. O que importa agora e a relacao entre seres humanos: a vida social. Socrates (469-399 a.C.) e tradicionalmente considerado um marco divisorio da historia da filosofia grega. Por isso, os filosofos que o antecederam sao chamados pre-socraticos e os que o sucederam de pos-socraticos. Sua filosofia era desenvolvida mediante dialogos criticos com seus interlocutores. Esses dialogos podem ser divididos em dois momentos basicos: a ironia (interrogacao) e a maieutica (concepcao de deias). Os principais representantes do periodo pos-socratico: Platao e Aristoteles. FILOSOFIA MEDIEVAL: A Idade Media inicia-se com a desorganizacao da vida politica, economica e social do Ocidente, agora transformado num mosaico de reinos barbaros. Depois vieram as guerras, a fome e as grandes epidemias. O cristianismo propaga-se por diversos povos. A diminuicao da atividade cultural transforma o homem comum num ser dominado por crencas e supersticoes. O periodo medieval nao foi, porem, a "" Idade das Trevas"", como se acreditava. A filosofia classica sobrevive, confinada nos mosteiros religiosos. Sob a influencia da Igreja, as especulacoes se concentram em questoes filosofico teologicas, tentando conciliar a fe e a razao. E sao nesse esforco que Santo Agostinho e Santo Tomas de Aquino trazem a luz reflexoes fundamentais para a historia do pensamento cristao. FILOSOFIA MODERNA: Pode a razao conhecer Deus? Atravessando tortuosos caminhos, o pensamento medieval nao foi conclusivo. A escolastica chegou ao seu limite. A desagregacao da cristandade com a reforma protestante e o renascimento cultural trouxe novas questoes. A burguesia entra em cena e caracteriza a mentalidade moderna. De modo geral, associam-se ao renascimento mudancas de enfase nos seguintes valores: antropocentrismo, racionalismo e individualismo. Rene Descartes e considerado um dos pais da filosofia moderna. Aplicando a duvida metodica, chegou a celebre conclusao: "" Penso, logo existo"". Seu metodo da duvida critica abalou profundamente o edificio do conhecimento filosofico de sua epoca. FILOSOFIA CONTEMPOR NEA: O conhecimento amplia-se e faz surgir um novo objeto de estudo, o proprio homem. Cada epoca abrange uma corrente de pensamento, juntamente com seus respectivos conceitos e pensadores. Entre os filosofos idealistas estao Descartes, Kant e Hegel. Ja na tradicao racionalista pos-cartesiana temos Pascal, Spinosa, Guilherme de Ocam e Leibniz. No palco inicial do empirismo moderno os principais representantes sao: Frances bacon, Locke, Berkeley e Hume. Dentro da filosofia politica destacam-se os seguintes filosofos: Aristoteles, Thomas Hobbes, Jean Jacques Rousseau, Engels, Maquiavel, Voltaire, Fichte, dentre outros. Ja no positivismo temos Augusto Comte. O representante da critica ao positivismo e Bergson. Dentro da filosofia das Ciencias ou Epistemologia temos como representante Bachelard. A concepcao de materialismo tem como representante Karl Marx. Nas primeiras decadas do seculo XX, o mundo estava em crise. A filosofia tambem. Diversos pensadores passam a questionar o sentido da vida humana. Surge, assim, a tendencia existencialista.  Seus principais inspiradores: Kierkegaard, Nietzsche, Hurssel, Heidegger, Camus e Sartre. O inconsciente representa papel fundamental na filosofia de Schopenhaue.Sob esse aspecto antecipou-se alguns dos conceitos mais importantes da psicanalise fundada por Sigmund Freud. No pensamento pos-moderno temos influencias marcantes, tais como: Michel Foucault, Gilles Deleuze, Haber, mas, Richard Rorty, Adorno, Marcuse, dentre Outros."""
62,1.0,"""A Filosofia Antiga era Fisio centrica, ou seja, havia uma racionalizacao de uma verdade religiosa e a teologia "" Ciencia sobre Deus"" e sinal desta racionalizacao. Isso fez com que os teologos mostrassem que acreditar em Deus nao vai contra a razao, mas combina com ela. A Filosofia Moderna era Antropocentrica, ou seja, o homem era visto como parte da natureza e podia agir sobre ela atraves da alquimia, da magia natural e da astrologia; assim o ser humano passou a figurar como artifice de seu destino. A filosofia Medieval era Teocentrica, ou seja, havia forte influencia entre filosofia e religiao aqui os seres humanos eram considerados seres de Deus. A Filosofia Contemporanea era considerada as "" varias vozes da razao"" representava o periodo em que novas luzes ou novas ideias surgiam na mente humana, apontando para um tempo em que somente a razao humana iria predominar."""
63,3.0,"""Acredito que a principal diferenca esta no modo de pensar do ser humano, na filosofia antiga a visao era de que o pensamento girava em torno da contemplacao da natureza, na filosofia medieval o pensamento se dividia entre a fe a razao, na filosofia moderna gira em torno da razao e da ciencia, ja na visao da filosofia contemporanea o pensamento e individual e privado, ele pode ou nao ser dividido com os outros. O ser humano e mais individualista, ele passa a ter um mosaico de ideias e critica a razao."""
64,4.0,"""Na Filosofia Antiga a ideia de """"homem"""" passa a ser identificada com a concepcao de "" cidadaos da polis"""". As preocupacoes e especulacoes filosoficas concentram-se, a partir desse momento, nao mais na relacao do homem com a natureza, como ocorria nos pre-socraticos. O que importa agora e a relacao entre seres humanos: a vida social. Ja no periodo medieval nao foi, porem, a """"Idade das Trevas"""", como se acreditava. A filosofia sobrevive, confinada nos mosteiros religiosos. Sob a influencia da Igreja, as especulacoes se concentram em questoes filosofico teologicas, tentando conciliar a fe e a razao. No Periodo moderno da Filosofia se inicia a desagregacao da cristandade com a reforma protestante e o renascimento cultural que trouxe novas situacoes. A burguesia entra em cena e caracteriza a mentalidade moderna. De modo geral, associam-se ao renascimento mudancas de enfase nos seguintes valores: antropocentrismo, racionalismo e individualismo. Na Filosofia Contemporanea surgi um novo objeto de estudo, o proprio homem. O pensamento contemporaneo defronta-se com o desenvolvimento espetacular da ciencia. O tema central dos debates filosoficos tem incidido sobre a ciencia e o homem, num mundo dominado pela tecnologia."""
65,5.0,"""A principal diferenca esta nos seus objetos de estudo, pois enquanto a Filosofia Antiga focava a natureza e o homem era apenas servo dela; a Medieval focava Deus, sendo este o senhor do homem; na Moderna o homem era o foco, o senhor de si e a Contemporanea foca um homem inseguro, pois existem muitas razoes e nenhuma base de conviccao."""
66,4.0,"Na Filosofia antiga, houve uma racionalizacao de uma verdade religiosa e a Teologia "" ciencia sobre Deus"", e sinal desta racionalizacao, enquanto que, a Filosofia Medieval, foi marcada pela presenca do grande pensador cristao, santo Tomas de Aquino, que defendia uma conciliacao entre razao e fe, entre Cristo e Aristoteles, ao passo que, na Filosofia Moderna passa a predominar uma visao naturalista, onde o homem e visto como parte da natureza e pode agir sobre ela. A modernidade da primazia ao individuo, e nao a sociedade. E a Filosofia Contemporanea e compreendida como o periodo das "" varias vozes da razao"", periodo em que parece abrir-se mao conviccao de que seja necessario haver um unico fundamento."""
67,3.0,"""Como se sabe, a filosofia e dividida em quatro grandes periodos, ou pelo menos e a periodizacao mais aceita pelos autores. Desse modo a filosofia esta dividida em: antiga, medieval, moderna e contemporanea e a principal diferenca entre um periodo e outro, e a forma como o ser humano e conceituado em cada periodo historico, bem como, o conhecimento humano, a etica e a propria historia."""
68,5.0,"""A principal diferenca esta no foco de estudo, onde na Filosofia Antiga, o foco estava na natureza, na Filosofia Medieval o foco estava em Deus, na Moderna o foco esta no homem, e na Filosofia Contemporanea foca na critica frente a moral, religiao e a ciencia."""
69,2.0,"""A Filosofia Antiga preeminencia da visao crista, onde predominam os ensinamentos dos estoicos, dos epicuristas e dos ceticos. A Filosofia Medieval foi o periodo onde por cerca de mil anos predominou a Igreja Catolica Romana, surgindo ai as primeiras universidades. A Filosofia Moderna comecou pela Renascenca, com o objetivo de romper o dominio ideologico da Igreja Romana o homem passa a ser visto como parte da natureza e a Filosofia Contemporanea abordou uma serie de desenvolvimentos contraditorios sobre a base de conhecimento onde certezas foram derrubadas"""
70,1.0,"""A filosofia antiga nasce em meados do seculo V e IV a. C. com a primazia de buscar e entender a natureza atraves de um pensamento logico e racional, perguntando pelo principio que pudesse explicar a multiplicidade das coisas. A filosofia medieval (nasce em meados dos seculos V e XV). Podemos chamar de filosofia Medieval a filosofia que se desenvolveu na Europa durante a Idade Media (entre os Como este periodo foi marcado por grande influencia da Igreja Catolica nas diversas areas do conhecimento, os temas religiosos predominaram no campo filosofico. Principal caracteristica teocentrismo Deus como explicacao para tudo. A filosofia Moderna nasce em meados do seculo XV ao final do seculo XX. O que chamamos de mentalidade moderna advem das transformacoes culturais, sociais, religiosas e economicas que ocorreram na Europa deste periodo, o homem passa a ser centro de tudo e senhor da natureza. A filosofia Contemporanea nos mostra uma serie de desenvolvimentos teoricos contrarios em relacao ao que se refere a validade do conhecimento atraves de conceitos e abstracoes absolutas, isto e, afirmacoes universais ou leis gerais. Surgem assim formas novas do que e a logica e a etica, a filosofia do seculo 20 era diferentemente fixa para uma serie de tentativas de reformar, preservar, alterar os limites antes concebidos."""
71,5.0,"Entre as tantas diferencas que poderiam ser aqui citadas entre as visoes dos quatro grandes periodos da filosofia (antiguidade, medieval, moderna e contemporanea) destaca-se como principal a forma como o homem se ve em sociedade em cada um desses periodos. Durante o periodo designado como Filosofia Antiga (sec. VI ate sec. V d.C.) havia uma preocupacao maior com as questoes politicas, defendendo que "" o ser humano realiza-se unicamente como membro da comunidade politica e nao pode conseguir a felicidade individualmente"", o homem detinha-se em um pensamento mais coletivo, apesar deste pensamento ter sofrido alteracoes com o passar do tempo. Em contrapartida, durante o periodo definido como Filosofia Medieval (sec. V d.C. ate o sec. XIV ou XV) o qual e bastante caracterizado pelo momento de "" firmacao"" do Cristianismo, onde foi definida uma doutrina e sustentado que "" so na comunidade crista podera ser feito o bem"", o homem coloca-se em segundo plano, valorizando mais a vida publica e considerando que "" so podem alcancar a felicidade se cumprirem a vontade divina"". Durante o periodo da Filosofia Moderna (sec. XV ate metade do sec. XIX) o homem coloca-se como centro dos acontecimentos e se ve como parte ativa dos acontecimentos, este passa a valorizar-se. Se no periodo anterior o "" objeto"" era sagrado, agora este objeto e o proprio ser humano, que se coloca como superior, e a sociedade passa a ser vista como uma juncao dos individuos que a formam. Por fim, o periodo dito como Filosofia Contemporanea que estende-se desde a metade do seculo XIX ate os dias atuais, passamos a perceber uma atitude de "" desencanto"" diante dos ultimos acontecimentos, passando a existir, na verdade, uma grande interrogacao sobre a verdadeira concepcao do que seria, de fato, o papel do homem em sociedade, surgindo assim duvidas e questionamentos, o homem passa por um momento de crise existencial, desacreditando de pensamentos anteriores e procurando "" refazer-se"" de acordo com as exigencias de um novo tempo."
72,2.0,"A natureza humana, como objeto do conhecimento descritas pela filosofia (agir e pensar), a parte do comportamento humano descritos em varios periodos de tempo e de formas culturais variadas. A ciencia e a religiao nao sao instrumentos para se atingir a Verdade Absoluta, pois estao sujeitas a erros por serem feitas por seres humanos, muito embora possam existir posturas dogmaticas, impositivas ou intolerantes tanto acerca da religiao quanto da ciencia (autoridade sobre o outro, para fins de exercicio de poder e dominio sobre os outros). A filosofia Antiga que se importava com a relacao entre seres humanos (social),ja na filosofia medieval ocorreu a organizacao politica, economica e social, o homem comum e dominado por crencas e supersticoes, a influencia da igreja na se foca  em questoes filosofico teologicas tentando conciliar a fe e a razao. Na Moderna a reforma protestante e o renascimento cultural trouxe novas questoes, periodo caracterizado pela mentalidade moderna (antropocentrismo, racionalismo e individualismo), a critica  abalou o conhecimento filosofico(Kant). O conhecimento amplia-se como o homem como objeto de estudo de alguns pensadores que tentaram questionar o  sentido da vida humana, visto na filosofia contemporanea "
73,4.0,"""A diferenca esta no sentido dos conceitos, pois na Idade Antiga a contemplacao era a acao baseado na razao proveniente da natureza, onde os seres humanos eram servos do meio natural. Enquanto na Idade Media a razao e baseada em Deus, onde os homens sao iguais entre si e irmaos da natureza, servos de Deus. E na Idade Moderna a razao e baseada no homem, livres e iguais pela razao, subjetividade embebida na dialetica etica e politica."""
74,2.0,"""A Principal diferenca esta no foco principal da ideia basica: Idade Antiga: Physis ""  Razao da Natureza, agir e contemplacao, valem os principios Idade Media: Deus ""  Razao de Deus agir e contemplacao, valem os principios Idade Moderna: Homem ""  Razao do Homem, natureza e dominar, agir e fabricacao, prevalecem os resultados"""
75,3.0,"A principal diferenca entre as visoes dos quatro grandes periodos da filosofia e o foco de cada uma delas. Pois na filosofia antiga o foco era voltado para a natureza, para a sua contemplacao, ou seja, o homem era ser da natureza, e o trabalho era tarefa exclusiva dos escravos. Ja a filosofia medieval o foco era voltado para Deus, o homem era um ser divino, um ser de Deus, e o trabalho era considerado um castigo por causa do pecado. Na filosofia moderna o homem era senhor se si mesmo, prevalecia o antropocentrismo, onde o trabalho e encarado como uma condicao natural do ser humano. Ja a filosofia contemporanea, fundamenta-se em alguns conceitos, onde o que mais se destaca, e o do homem como ser historico, assim como a sociedade, e uma das consequencias dessa percepcao e a ideia de progresso. Nesse periodo acredita-se que tanto a razao, como o conhecimento cientifico, caminham na direcao do desenvolvimento humano "
76,4.0,"""A diferenca entre os quatro grandes periodos da Filosofia consiste em: A Filosofia Antiga tinha foco na natureza (Fisio centrismo); Na Filosofia Medieval o foco era Deus (Teocentrismo); Ja na Filosofia Moderna o homem passou a ser o foco (Antropocentrismo); No entanto, o periodo contemporaneo ainda nao apresenta foco especifico e sim "" varias vozes da razao""como disse Habermas"
77,3.0,""" ""A principal diferenca e o elemento evidenciado em cada periodo da Historia, ou seja, em cada momento historico os focos das atencoes se modificam como podemos citar na Idade Antiga o foco e a Natureza, na Idade Media e Deus, na Idade Moderna e o Homem e na Idade Contemporanea passa a nao existir um unico elemento tudo podera ser questionado."""
78,3.0,"""Entendo que a principal diferenca esta no entendimento do papel do homem, ou seja, enquanto que na idade antiga o homem e visto como servo da natureza, na idade media o homem passa a ser servo de Deus, enquanto que na idade moderna o homem deixa de ser servo para ser o senhor de si, passando a ser livres e iguais pela razao."""
